1, 0.8121764773160762
2, 0.8121616117183537
3, 0.8121318912535711
4, 0.8120873373890655
5, 0.812027982340834
6, 0.8119538690914214
7, 0.8118650514136021
8, 0.811761593899705
9, 0.8116435719964066
10, 0.8115110720447677
11, 0.811364191325262
12, 0.8112030381075032
13, 0.8110277317043485
14, 0.8108384025300093
15, 0.8106351921617745
16, 0.8104182534049126
17, 0.8101877503602807
18, 0.8099438584941371
19, 0.8096867647096183
20, 0.8094166674193086
21, 0.8091337766182909
22, 0.8088383139570428
23, 0.8085305128134983
24, 0.8082106183635774
25, 0.8078788876494366
26, 0.8075355896446812
27, 0.8071810053157347
28, 0.8068154276785429
29, 0.8064391618497574
30, 0.8060525250915171
31, 0.8056558468489239
32, 0.8052494687792822
33, 0.8048337447721534
34, 0.8044090409592536
35, 0.8039757357132068
36, 0.80353421963415
37, 0.803084895523173
38, 0.8026281783415642
39, 0.8021644951548279
40, 0.8016942850604307
41, 0.8012179990982369
42, 0.8007361001425873
43, 0.8002490627749932
44, 0.7997573731364107
45, 0.7992615287580901
46, 0.7987620383700015
47, 0.7982594216858653
48, 0.7977542091638462
49, 0.7972469417419956
50, 0.7967381705475756
51, 0.7962284565794369
52, 0.7957183703626741
53, 0.7952084915748499
54, 0.7946994086431285
55, 0.7941917183117552
56, 0.7936860251793795
57, 0.793182941205825
58, 0.7926830851880033
59, 0.7921870822047781
60, 0.7916955630307114
61, 0.7912091635187452
62, 0.7907285239520218
63, 0.7902542883651984
64, 0.7897871038357668
65, 0.7893276197460836
66, 0.7888764870169892
67, 0.788434357314108
68, 0.7880018822281352
69, 0.7875797124306377
70, 0.7871684968071543
71, 0.7867688815696137
72, 0.786381509350374
73, 0.7860070182804524
74, 0.7856460410548107
75, 0.7852992039878525
76, 0.7849671260625999
77, 0.7846504179773266
78, 0.7843496811937394
79, 0.7840655069911181
80, 0.7837984755311398
81, 0.7835491549384258
82, 0.7833181004021479
83, 0.7831058533043268
84, 0.7829129403807223
85, 0.7827398729204706
86, 0.7825871460108402
87, 0.7824552378336692
88, 0.782344609020196
89, 0.7822557020710831
90, 0.7821889408484908
91, 0.7821447301470185
92, 0.7821234553502483
93, 0.7821254821794347
94, 0.7821511565406202
95, 0.7822008044760683
96, 0.7822747322254269
97, 0.7823732264013964
98, 0.7824965542839507
99, 0.7826572067267189
100, 0.7828554612399043
101, 0.7830915807068288
102, 0.7833658133420763
103, 0.7836783927556453
104, 0.7840295381285428
105, 0.7844194545034234
106, 0.7848483331916961
107, 0.7853163522960023
108, 0.7858236773441113
109, 0.7863704620271672
110, 0.7869568490318692
111, 0.7875829709526897
112, 0.7882489512666941
113, 0.788954905350056
114, 0.7897039621839619
115, 0.790496333942801
116, 0.79133223183411
117, 0.7922118652255036
118, 0.7931354406475432
119, 0.7941031606788681
120, 0.7951152227220959
121, 0.7961718176809274
122, 0.7972731285505357
123, 0.7984193289345773
124, 0.799610581502957
125, 0.8008470364047617
126, 0.8021288296505104
127, 0.803456081476974
128, 0.8048288947063257
129, 0.8062473531092321
130, 0.8077115197787242
131, 0.8092214355182767
132, 0.81077711724351
133, 0.8123785563923426
134, 0.8140272732904784
135, 0.8157231486014606
136, 0.817466042183336
137, 0.8192557922363717
138, 0.8210922145772366
139, 0.8229741176351464
140, 0.824901001593765
141, 0.8268723483760104
142, 0.8288876212330789
143, 0.8309462643777938
144, 0.8330477026396969
145, 0.8351913411182453
146, 0.8373765648108815
147, 0.8396027381950679
148, 0.841869204748079
149, 0.844168586500435
150, 0.8465001307379433
151, 0.8488630686102512
152, 0.8512566143302315
153, 0.853679964658284
154, 0.8561249888593557
155, 0.858590723212215
156, 0.8610761936260274
157, 0.8635804176995061
158, 0.866102407992959
159, 0.8686411767465971
160, 0.8711957422610388
161, 0.873750636236868
162, 0.8763049280143069
163, 0.8788577275136883
164, 0.8814081967578229
165, 0.8839555628007683
166, 0.886499131424088
167, 0.8890383006923472
168, 0.8915725732091466
169, 0.8941015657139283
170, 0.8966250145287132
171, 0.8991427752997881
172, 0.901654815440713
173, 0.904161197574724
174, 0.9066620519308681
175, 0.9091575348054699
176, 0.911647768443185
177, 0.9141327543394757
178, 0.9166122458545717
179, 0.9190855551366176
180, 0.9215512503467257
181, 0.9240066677078561
182, 0.9264471189091247
183, 0.9288646501283508
184, 0.9312463741368572
185, 0.9335732942864835
186, 0.9358228055471538
187, 0.937978807119854
188, 0.9400439544813379
189, 0.9420388818747034
190, 0.9439894321757267
191, 0.9459171537107371
192, 0.9478373245215833
193, 0.9497602955348415
194, 0.9516931610222504
195, 0.9536409621206499
196, 0.9556074391559558
197, 0.957595482642796
198, 0.9596074017013041
199, 0.9616450842410307
200, 0.9637100925418225
201, 0.9658037195349702
202, 0.9679270205950303
203, 0.9700808296639241
204, 0.9722657650631958
205, 0.9744822282976158
206, 0.9767303979001299
207, 0.9790102195737199
208, 0.9813213933576209
209, 0.9836633581720163
210, 0.9860352738090398
211, 0.9884360001941535
212, 0.9908640735072288
213, 0.9933176784969134
214, 0.9957946160135979
215, 0.9982922643892493
216, 1.000807532765668
217, 1.0033368037776482
218, 1.0058758621217672
219, 1.0084198045629122
220, 1.0109629261676083
221, 1.0134985778878962
222, 1.016018994118793
223, 1.0185150997371157
224, 1.0209763315629474
225, 1.023390557279615
226, 1.0257442428170453
227, 1.028023062573497
228, 1.0302130456760386
229, 1.0323019681661147
230, 1.0342801285929384
231, 1.0361393550872917
232, 1.0378693928450824
233, 1.039451326709123
234, 1.040849253703941
235, 1.0420106603908
236, 1.0428988261606285
237, 1.0435324419315144
238, 1.0439621834537982
239, 1.044227645002361
240, 1.044348124350553
241, 1.0443297295735856
242, 1.0441729559556316
243, 1.0438782050781175
244, 1.043449221725642
245, 1.0428942230457052
246, 1.0422249407095954
